id,articleType,status,text,normalArticleReplyCount,createdAt,updatedAt,lastRequestedAt,userIdsha256,appId,references
AWEmpxoxhutQxxU6tqUm,TEXT,NORMAL,製造愛滋病用藥的藥廠創辦人是蔡英文，難怪不顧一切積極推動同婚,1,2018-01-24T05:32:20.912Z,2018-01-24T05:32:20.912Z,2018-01-24T05:32:20.924Z,0da4d609c4effd84597484ab6e12723a37497864e6cf375770840798abc85a02,RUMORS_LINE_BOT,LINE
o9ld94px87al,TEXT,NORMAL,"轉貼

Starbucks (星巴克)已宣佈： 同性戀是星巴克公司的核心價值， 顧客每買一杯飲品的部份資金都會用作支持同性婚姻活動。 而星巴克是一直使用： 希臘神話中不穿衣服，有兩條尾巴的美人魚， 對於水手們充滿著性誘惑力的邪神塞倫（Siren）為品牌 LOGO， 身為基督徒的你，請光顧別的咖啡店， 拒絕光顧星巴克， 不要讓自己使用印有邪神塞倫標誌包裝的飲品/食品， 請不要以金錢支持同性婚姻。 請拒絕「栽種邪惡」。
謝謝轉發
～星巴克會把生意額，每10元 撥出 1元 支持同性戀者事項。

如同歐蕾支持撒旦教!  (拒買!)",1,2018-08-31T05:33:19.466Z,2018-08-31T05:33:19.466Z,2018-08-31T05:33:19.520Z,59a5854ca5fa8d994d87aec093506c483ff1bf763d9ebe5bb56d7535dc528ced,RUMORS_LINE_BOT,LINE
luklye2v510x,TEXT,NORMAL,"昨天你們有沒有看到新聞，愛家公投的連署書全部共收到：一案67萬丶二案67萬丶三案63萬，也就是說遠超過35萬公投方可成立的門檻了，一開始因為媒體沒有報導，全部190萬連署書居然只能躺在中選會外的走廊，被拒收門外因為數量太大，後來媒體報導之後，傍晚終於收進中選會內了，請大家記得喔，如果公投成立，11/24號那日請務必投下同意票喔，而且你要主動跟投票所要公投的投票單，不要求就不給！Fiona and James 真希望你們也可以回來投票！

一案：婚姻限定在一男一女
二案：國中以下不得把同志性教育列入課剛
三案：反同婚但是設專法保護他們權利(遺產丶開刀簽名)",1,2018-08-29T08:17:17.062Z,2018-08-29T08:17:17.062Z,2018-08-29T08:17:17.093Z,14ed4e5e77a5e54b7bfe6885b68010e613bae527d69ef3e2fb8ecb2c68c08419,RUMORS_LINE_BOT,LINE
344oo70glrk0b,TEXT,NORMAL,"大法官已釋憲，如果年底公投沒達到500萬票，明年五月台灣將成為亞洲第一個同性可合法結婚的國家。

外國同性戀藉結婚來台治療愛滋病，都是健保支付，全民買單。

學校對國中小實施同志教育，將成為合法。

這次公投要主動向票務員領10、11、12三張公投單選 “同意” 

11/24一定要去公投!讓我們盡一份心力保護後代子孫。",5,2018-10-23T09:21:35.323Z,2018-10-30T01:50:21.966Z,2018-12-05T13:22:22.965Z,f6771e060314a99002dd92b3ca288e3ae6e476cf337115a1d7f6b0f4bb61fc24,RUMORS_LINE_BOT,"LINE,LINE"
3qv4bh01p6vrg,TEXT,NORMAL,同婚法是民進黨立委尤美安推動的，若支持以上劃面就是支持民進黨，民進黨支持同性愛愛衝擊傳統文化之家庭及社會組織結構，製造社會亂源，這是689人投票決定的因果報應，1124撥亂反正，救救這個社會！,1,2018-11-16T02:40:08.049Z,2018-11-16T02:40:08.049Z,2018-11-16T02:40:08.100Z,6cecd1f961868841efe10c50117baf265d904995b5d0479853691a5ba764835d,RUMORS_LINE_BOT,LINE
1plywg7rkukj7,TEXT,NORMAL,"民法972修法牽涉太多社會問題，背後的同運團體應該有很大的企業在影響。

""台灣是全世界少數健保不排除愛滋病治療的國家！

一旦同性婚姻合法化，很多同運團體會用盡各種方式來到台灣！因為他們在台灣可以使用愛滋藥物完全免費！這樣大企業就大賺其錢了！

然而，愛滋病治療將會弄垮臺灣的健保！

同性婚姻合法化，全世界的男同志就可以與台灣男同志結婚取得台灣身分證，擁有免費的健保和愛滋藥物，那時台灣就成為全世界愛滋用藥量最大的國家！這才是同性婚姻合法化，背後最大的商機！

愛滋藥很貴！而且療程很長

在行政院衛生署疾病管制局所出「感染控制雜誌」第十六卷 第一期，一篇「臺灣愛滋病流行現況與防治政策」曾提到：

中央健保局統計，2000年愛滋感染者醫療費用就花掉四億五千多萬元醫療費用，每位感染者平均花掉一年35萬元藥費(一般人每年為3,500元藥費)，為一般民眾醫療花費的100倍。

自1992年度迄今，隨著愛滋感染者的增加，相關醫療費用呈現逐年增加的趨勢，雞尾酒療法奏效使得感染者存活時間延長，未來醫療費攀升速度將更為驚人。

需廣傳，讓全體納稅人知道修改民法背後真正的商機及嚴重性！
上市股票“中裕新藥”即是生產愛滋用藥，原名“宇昌生技”，最大的股東就是蔡英文家族，真是其心可誅……（惦惦吃三碗公）",2,2018-11-02T01:29:14.524Z,2018-11-02T01:29:14.524Z,2018-11-02T01:29:14.565Z,06f93e542fc7daaca94185ad12d7ee895ebffd53a08c5db9941719f4812dfdb5,RUMORS_LINE_BOT,LINE
c0nu5zqtjyco,TEXT,NORMAL,"我是一個家庭主婦， 不分黨派，原本以為只要把家庭照顧好， 政治與我是不相干的， 現在我已深深體會到政府的政策 ，與百姓生活是息息相關的 。
身為台灣的領導人， 沒有婚姻家庭的包袱 ，她有深入基層了解我們生活的需求嗎？
一 : 砍金公教影響到多少家庭的生活？
 二:  現任政府的黨綱 ，影響到多少百姓的生活， 觀光業蕭條 ，飯店關了多少家？ 三  : 農民產物滯消， 百性哀嚎 。
四 :  為了選票 ，不當的政策也搬上檯面。
 五 : 世界各國同性婚姻都沒立法 ，政府居然敢拿百姓的選票 ，讓台灣沉淪 !
各位同胞們 ，政策不再是與我們不相干，站出來說出我們的心聲吧  !",1,2018-11-17T17:32:46.466Z,2018-11-17T17:32:46.466Z,2018-11-17T17:32:46.517Z,171777e29323c1deefeb0d068d132edbc87200ed2a1c8a4217383bc8ed35296c,RUMORS_LINE_BOT,LINE
210mxceist776,TEXT,NORMAL,同性戀會傳染愛滋,1,2018-12-24T05:24:03.654Z,2018-12-24T05:24:03.654Z,2018-12-24T05:24:03.759Z,cb3c30b757c889502b040f5db76d690cca9bd0fe9322b8548abcd70a3ed26f88,RUMORS_LINE_BOT,LINE
3n3zx3wzjcht9,TEXT,NORMAL,"請大家搞清礎公投第12題是陷井！！
以下為一位博士的答案！
12, 13, 14, 15都要投不同意, 才是不支持同性戀結婚的意思，第12題若同意立專法, 就表示屈服在同性戀的大力圍攻下, 不得不做出的妥協, 事實上民法不能改, 專法不能立, 才是一個正常的社會啊，第12題你可以想像成, 有一個人想強姦你, 你不同意他, 因法律不允許(第14題), 所以他說, 那我再立個專法(第12題) 改叫通姦, 這樣明白了嗎, 所以不可以同意，無論強姦或通姦, 我全都不同意, 這才對啊, 哪裡有強迫二選一的, 這是撒旦的詭計啊，好像賣麵問我, 要2個魯蛋或1個? 我明明都不要啊, 這是話術，12, 13, 14, 15都要投不同意！",1,2018-11-17T04:05:21.810Z,2018-11-17T04:05:21.810Z,2018-11-18T13:05:38.861Z,04048b7636c269f8ba931219d5dccbcc9560fa7f1b27df880fd0803da502167c,RUMORS_LINE_BOT,LINE
1bvg3h359m4g5,TEXT,NORMAL,執政黨執意推的同婚立法只是要讓在美國註冊的中裕公司賣愛滋藥回台灣的一個步驟，其他步驟我已公佈。未來台灣感染愛滋的人越多，則能成為一個大通路。同性戀者無罪，執政黨利用意識操作有罪！該遭天打雷劈！認同請用力按👍。,1,2018-11-16T23:58:41.236Z,2018-11-16T23:58:41.236Z,2018-11-16T23:58:41.306Z,42dc898dd968cc7ab8668c49c26607ae64fb082610e20672b820ea2747db6321,RUMORS_LINE_BOT,LINE
2whyl6w1qh5nk,TEXT,NORMAL,"法國20萬人上街頭
要求廢除「同性婚姻法」 ，
因為社會付出的代價太大了！
台灣還以為自己很進步 ！
家庭全瓦解！
請幫傳出去！
https://kairos.news/55163",1,2018-10-31T14:47:18.616Z,2018-10-31T14:47:18.616Z,2018-10-31T14:47:18.657Z,27be00e94c43fd34786f900083d12410a2a502bc9c665f5f468466fb83687e08,RUMORS_LINE_BOT,LINE
2yq403yoibics,TEXT,NORMAL,"求神赦免臺灣與歐盟人權組織開會高舉LGBTI（指女同性戀者(lesbian)、男同性戀者(gay)、雙性戀者(bisexual) 、跨性別人士(transgender) 及雙性人(intersex)及廢除死刑等不合神心意的人權主張，求神攔阻國際LGBTI假藉歐洲人權組織對臺灣施壓，強迫施行不合臺灣國情的假人權體制。

臺灣與歐盟舉行「第一屆人權諮商會議」
https://nspp.mofa.gov.tw/nspp/news.php?post=131499",1,2018-03-28T11:37:13.218Z,2018-03-28T11:37:13.218Z,2018-03-28T11:37:13.242Z,c2d861305340da239e935acff9ebe0de439d87f622c37841f693e246063b6013,RUMORS_LINE_BOT,LINE
2vahl5e2b2kiz,TEXT,NORMAL,"【今日大話新聞】
男同志捐血將解禁　民間團體批「害人一命」
https://goo.gl/FcCDBB",1,2018-06-29T17:00:49.995Z,2018-06-29T17:00:49.995Z,2018-06-29T17:00:50.007Z,f5cf53316c24f26a9f8c8b127b67f88089a8c20168578244d24f1f7612c6730b,RUMORS_LINE_BOT,LINE
3qic8n3wlu3dh,TEXT,NORMAL,"現今許多人誤認公投12號提案要投《不同意》票。
【幸福盟】再次用比較清楚的方法，來探討為何「第12號公投要投《同意票》」。並說明《不立專法》的後遺症～
台灣已經藉由大法官釋憲，讓同性婚姻合法化明年五月自動生效。
我們要先保住台灣的婚姻價值。
同運人士，他們就是希望不要立專法，要爭取全台灣民法婚姻制度【同婚合法化】。
所以，如果公投案12號我們投下《反對》票，等於站在同運人士的那一方。
為了我們的下一代與保護全台婚姻男女制度，要堅持選擇，公投第12號要投【同意】票。
我們不管以後如何，我們爭取的是現在，現在沒有捍衛全台婚姻價值，將來兵敗如山倒，而且是東南亞國家整個門戶大開。
但是以上，藉由大法官釋憲案，台灣的確已經快要進入，{同婚合法化}的狀態。
所以，【幸福盟】才要爭取公投提案!!
◆建議：一定要聽幸福盟的意見，第12號公投要投【同意】；千萬別自作聰明壞了大事!!",1,2018-11-17T23:16:30.301Z,2018-11-17T23:16:30.301Z,2018-11-17T23:16:30.375Z,54ae7ee8a6c01ce88878856c0d6c6783888d7a3fac4c8ccf345f277d5bf1f206,RUMORS_LINE_BOT,LINE
ry93t1m6vx5c,TEXT,NORMAL,"上传日期：2018年10月12日
【同婚過後，父母的權利就被剝奪了】
在美國，越來越多的父母，
失去他們的權利，
他們無權知道自己孩子的用藥狀況，
也無權干涉他們的教育。

在美國發生的真實案例：
派克（Tonia Parker）一次偶然為讀幼稚園的5歲兒子整理書包時，赫然發現教導同性戀的教材。隔日，派克夫婦向學校抗議，表達要求撤下教材，最後卻身陷牢獄中。

不要以為這只會發生在國外，
除非我們投下「同意票」，
不然這些事將在台灣發生…",2,2018-10-13T13:29:14.270Z,2018-10-13T13:29:14.270Z,2018-10-13T13:29:14.295Z,561c1ababfcc52d00694c086bfb86c30e2b32ffeeb9155ce35bfbc99bf42c892,RUMORS_LINE_BOT,LINE
wlglu8lf4xv8,TEXT,NORMAL,"周六就是公投大日子，不管是正名運動、同性婚姻、核電議題，請踴躍表達你的意見。不過，律師要提醒，投無效票（廢票）或是不投票，可是變相支持通過！

依照公民投票法第29條，公投案通過只要同時具備兩個條件：

1.多數決：也就是同意 > 不同意。
2.最低同意門檻：也就是同意票要超過投票權人總數的4分之1；本次門檻為494萬票。
只要1+2同時成立，公投案就會通過。
",1,2018-11-22T11:14:41.848Z,2018-11-22T11:14:41.848Z,2018-11-22T11:14:41.892Z,eab5f0e1a68fac11e2002b693b60b975934c42cfefe0b0036d9e2ee873dd6b5a,RUMORS_LINE_BOT,LINE
29qz2dny365oz,TEXT,NORMAL,"日媒打臉蔡英文，曝光台灣百業慘狀：
【不投票給民進黨的32個理由】
01、主張廢除死刑
02、錯誤能源政策
03、充滿政治謊言
04、支持同性婚姻
05、貪婪寡廉鮮恥
06、操縱媒體愚民
07、爛設違憲機構
08、治國無道失能
09、煽動媚日仇中
10、自肥國營職位
11、無情涂毒人民
12、獨裁禍國殃民
13、為政倒行逆施
14、破壞校園自主
15、制造族群對立
16、惡性追殺異黨
17、違法年金改革
18、外交全面潰敗
19、施政不顧百姓
20、五鬼搬運國庫
21、騙取百姓選票
22、惡鬥自黨同志
23、悖逆黨德黨魂
24、亂改教育課綱
25、泯滅民族大義
26、東廠復辟猖獗
27、癩神關閉民主
28、中選會不中立
29、假正義鬥異黨
30、經濟崩潰蕭條
31、不認錯怪媒體
32、廢18趴卻自領
【附註】：民進黨惡行罄竹難書，歷史自會留下紀錄，歡迎所有受迫害的國人，集思廣益，持續往下補充不投票給民進黨的理由。
【民進黨要倒，台灣才會好】
https://youtu.be/QrobdHXXoJQ",2,2018-10-17T02:07:02.274Z,2018-10-17T02:07:02.274Z,2018-10-17T02:07:02.325Z,c0a29d4485a09e01343fac5cfaa41da96004cff8f857f959ff8e39ebbe640364,RUMORS_LINE_BOT,LINE
5mpj547071xy,TEXT,NORMAL,"我的好姐妹/兄弟
Các anh chị các bạn thân mến 

讓我們來幫幫越南的鄉親們，別讓情況變得更糟！
Hãy để chúng tôi giúp các anh chị các bạn đừng để sự việc rắc rối thêm nữa 

      各位一定都有看到最近的新聞，有關「觀宏專案」旅行團越南旅客148人脫團的案子。本來應該跟團來台旅遊的鄉親，卻一開始就脫團由人蛇或非法集團接走，顯然是要去做非法工作或者有其他違法的行為。
Gần đây các anh chị các bạn  nhất định đã xem qua thời sự về việc ""chuyên án Quan Hồng""việc đoàn du lịch Việt Nam 148 du khách bỏ trốn,đúng ra là các anh chị các bạn  tham gia đoàn du lịch đến Đài Loan ,Nhưng ngay từ đầu đã rời đoàn bỏ trốn được những người đầu mối hoặc một nhóm bất hợp pháp đưa đi nơi khác ,rõ ràng là đi làm  việc bất hợp pháp hoặc có những hành vi bất hợp pháp khác.

      我相信會離開越南家鄉來台灣非法打工，一定都是有不得已的原因，為的是想要多賺一些錢來幫助家人。心想說等到錢賺到了，要離開台灣的那一天再去移民署自首就可以，這可能是大部分鄉親的想法。
Tôi tin các anh chị các bạn  rời khỏi Việt Nam đến Đài Loan làm việc bất hợp pháp, nhất định các bạn có sự khó khăn riêng, muốn kiếm thêm ít tiền về giúp đỡ gia đình. Các bạn nghĩ  kiếm được tiền giúp đỡ gia đình khi nào muốn về Việt Nam thì đến sở di dân đầu thú về nước là được, có thể là đa số các bạn đều nghĩ như vậy .

      但是，現在狀況已經完全不同了。辦理這個案子的地檢署認為，雖然這些越南鄉親事先已經取得來台灣的簽證（VISA），但是因為這是集體預謀的違法行為，所以認定12月25日（12/25  2018）以「觀宏專案」入境而脫逃的這148名越南鄉親是「未經許可入國」，而根據移民法第74條的規定，這是要關3年並且要罰款新台幣9萬元的。所以事情已經比想像中的嚴重得很多。
Nhưng mà, tình hình hiện tại đã hoàn toàn khác rồi. Sử lý sự việc này viện kiểm sát nhận thấy, mặc dù các bạn đã có được thị thực đến Đài Loan trước(Visa),nhưng vì đây là một hành động bất hợp pháp có tổ chức được dự tính trước ,cho nên quyết định 148 người Việt Nam đã bỏ trốn vào ngày 25 tháng 12 (25/12/2018) nhập cảnh theo ""Dự án Guanhong"" đều là ""nhập cảnh bất hợp pháp "".Theo Điều 74 của Luật Di trú, việc này sẽ bị phạt tù 3 năm và phạt tiền 90.000 Đài tệ. Cho nên sự đã  nghiêm trọng hơn so với lúc đầu các bạn nghĩ. 

      或許這些鄉親您認識，或許是您的朋友認識，或者有聯絡，請儘快告訴他們，出來自首。因為我在移民署工作，所以，如果有需要，我願意竭力幫忙安排，帶鄉親們去自首，我相信我一定可以幫忙大家，讓檢察官知道，大家是有懺悔的意願的，請檢察官降低刑責，讓鄉親們可以早一點回到家鄉。
Có thể đây là những người các anh chị các bạn quen biết , hoặc có thể bạn của các anh chị các bạn quen biết hoặc có liên lạc hãy nhanh chóng thông báo cho chúng tôi, ra đầu thú.  Vì tôi làm việc ở sở Di Dân (Cục quản lý xuất nhập cảnh), cho nên  nếu cần thiết tôi sẵn sàng giúp đỡ sắp xếp đưa các anh chị đi đầu thú .Tôi tin rằng tôi có thể giúp đỡ các anh chị cho công tố viên biết rằng các anh chị đều có ý hối cải, yêu cầu công tố viên giảm bớt trách nhiệm hình sự, để cho các anh chị có thể sớm trở về nước. 

      各位，狀況比想像中的嚴重，而且連非法雇用、藏匿的人也會有責任，我鄭重的呼籲，請轉告這些越南鄉親還有藏匿他們的人，趕快出來面對，別讓我們的鄉親們到時候連後悔都來不及了。
các anh chị các bạn , tình hình hiện tại rất nghiêm trọng so với chúng ta tưởng, và ngay cả những người sử dụng lao động bất hợp pháp, giấu giếm  che chở cũng phải chịu trách nhiệm, đây là lời kêu gọi chân thành của tôi, Xin hãy chuyển đến những người Việt Nam bỏ trốn và những người giấu giếm che chở cho họ, nhanh chóng ra đối diện với sự thật đừng để những người thân quen của các bạn đến lúc hối hận đã không còn kịp nữa. 

謝謝您
Xin cám ơn 

移民署國境大隊   陳駿璿 
sở Di Dân (Cục quản lý xuất nhập cảnh):陳駿璿/Mr. Chen
                                         
敬上Thân mến 

聯絡電話  
Số điện thoại  :0928860519                                 

12/31       2018",1,2018-12-31T15:11:41.579Z,2018-12-31T15:11:41.579Z,2018-12-31T16:51:57.355Z,9320a1f75d009022750bf64174ffb4327fff96d92102133f176445a9024bb6f5,RUMORS_LINE_BOT,LINE
3hgq4r3a3dzzk,TEXT,NORMAL,"法國20萬人上街頭
要求廢除「同性婚姻法」 ，
因為社會付出的代價太大了！
「造成愛滋病增加」
「社會倫理道德喪失」
「家庭全部瓦解~無法傳宗接代」
#如果您愛台灣請幫忙傳出去！",1,2018-10-30T10:17:28.015Z,2018-10-30T10:17:28.015Z,2018-10-30T10:17:28.067Z,06865ca9adfdbf2a8b3c58bc66dc93422e016711dc63c00415aa7a145c2fec82,RUMORS_LINE_BOT,LINE
hmxzs7prn6ja,TEXT,NORMAL,至於 972 條，則通過郭正亮版本，保留原「男女雙方」條文，新增第二項「同性婚約，由雙方當事人自行訂定」條文。,1,2018-06-12T20:52:28.464Z,2018-06-12T20:52:28.464Z,2018-06-12T20:52:28.475Z,275081e6539ddf6d9c0c8131b26cd4234a42397590bec00198fa3871db137371,RUMORS_LINE_BOT,LINE
3tfzpauruxt7m,TEXT,NORMAL,"(!!!)救12案、反同婚修法通知：苦口婆心、懇求拜票，破除迷失或謠傳! 

(megaphone)12案務必要投【同意票】：
1. 同婚法案2016/12/26已一讀通過, 等待2讀和3讀
2. 同婚釋憲 (中華民國 106年5月24日 院台大二字第1060014008號), 解釋文中, 已判定民法違憲, 明年5月23日前必須完成相關法律之修正或制定。逾期未完成者，相同性別二人為成立永久結合關係，得依上開婚姻章規定，持二人以上證人簽名之書面，向戶政機關辦理結婚登記。 

(joystick)釋憲文理由書第17項中載明了四種形式達成婚姻自由之平等保護：
第一種修正婚姻章(red arrow right)修民法
第二種於民法親屬編另立專章(red arrow right)民法另立專章
第三種制定特別法(red arrow right)立特別法
第四種其他形式(red arrow right)民法婚姻規定以外之其他形式

(praying)(praying)(praying)(praying) 所以: (red arrow right)12案務必投 ""同意票""。
1. 12案投 ""不同意"": 
就是贊成政府的同婚法案一讀繼續走下去，進入二讀和三讀, 結論就是(red arrow right) ""明年五月份同婚合法化""(joystick)

2. 12案投同意: 
就是反對同婚合法化, 反對繼續二讀和三讀, 取而代之是衝擊較小的 ""以婚姻以外的其他形式"" 來保障.....  是唯一的解套, 因一讀早已通過兩年, 再加上大法官釋憲的 ""加持"", 我們無法走回頭路, 回到同婚法案不能 ""一讀通過"".",1,2018-11-20T08:40:13.472Z,2018-11-20T08:40:13.472Z,2018-11-20T08:40:13.517Z,825b2b214a589fba0e18592d7c1631c35562e47771e9bb288174824509f7656a,RUMORS_LINE_BOT,LINE
3rjpombsmznlv,TEXT,NORMAL,"#13，14，15號公投票，[不要領]。

因為公投法的規定，公投案，領票過50%就是通過第一關，公投的議案成案。
再全台統計投出來的票，若是超過50%，算是該公投提案通過。

因此，不領13，14，15號公投票，就是直接封殺第13，14，15號公投案，讓它不能成案，不讓它闖過第一關。
當然第一關擋下來，第二關自然就不會過。
#否則，我們領了13，14，15號公投票，雖然投下~不同意，但是，因為領票記錄已存在，它只要領票的人超過50%，第一關就算通過，就代表~同婚~等這三個提案是成案的，是存在的，只是沒有通過而已。
因此拜託大家要用力宣傳~13，14，15公投票，要拒領。

#提醒大家:
選務人員會一次給您十張公投票，您要將13，14，15號公投票挑出來，還給選務人員，說~我不領這幾張公投票。",1,2018-11-20T09:09:32.901Z,2018-11-20T09:09:32.901Z,2018-11-20T09:09:32.957Z,87e0fd385b23db8aef77b54d1b3d599b0ad5081f06eb73846149e18616850477,RUMORS_LINE_BOT,LINE
14w8hk6fdd7bk,TEXT,NORMAL,"終於看到不是要我怎麼投票的白話文了

投公投票前還是要先了解它的意涵啊！～
11/24  十大公投案解說：

🔷7 號公投：你是否同意以「平均每年至少降低 1%」之方式逐年降低火力發電廠發電量？

翻譯: 你是否同意每年降低火力發電廠的用量（來減少空氣汙染）。

你覺得要減少火力發電 → 同意
覺得不用減少火力發電 → 不同意

 
🔷8 號公投：您是否同意確立「停止新建、擴建任何燃煤發電廠或發電機組（包括深澳電廠擴建）」之能源政策？

翻譯： 你是否同意停止蓋燃煤發電的電廠，包括深澳電廠。

覺得不用蓋深澳電廠 → 同意
覺得要繼續蓋深澳電廠 → 不同意

 

🔷9 號公投：你是否同意政府維持禁止開放日本福島 311 核災相關地區，包括福島與周遭 4 縣市（茨城、櫪木、群馬、千葉）等地區農產品及食品進口？

翻譯：你是否同意日本核災食品不進口到台灣。

覺得不要進口到台灣 → 同意
覺得可以開放了 → 不同意

 

🔷10 號公投：你是否同意民法婚姻規定應限定在一男一女的結合？

翻譯：你是否同意結婚一定要一男一女才合法。

反對同性婚姻 → 同意
贊成同性婚姻 → 不同意

 

🔷11 號公投：你是否同意在國民教育階段內（國中及國小），教育部及各級學校不應對學生實施性別平等教育法施行細則所定之同志教育？

翻譯：你是否同意不應該教導國中、小學生同性的觀念。

不贊成同志教育加入學校課程 → 同意
贊成同志教育加入學校課程 → 不同意

 

🔷12 號公投：你是否同意以民法婚姻規定以外之其他形式來保障同性別二人經營永久共同生活的權益？

翻譯: 你是否同意同性婚姻必須可以透過特別法形式來保障。

覺得應該另外立法來保障同志婚姻的 → 同意
覺得不需要另外立法的 → 不同意

 

🔷13 號公投：你是否同意，以「台灣」（Taiwan）為全名申請參加所有國際運動賽事及 2020 年東京奧運？

翻譯： 這... 就是以後我們的國際運動賽事（包括 2020 東京奧運）要不要通通都用 「台灣」（Taiwan) 來申請參加！

覺得以後就是要用「台灣」（Taiwan）參加！ → 同意
覺得不要用「台灣」（Taiwan）參加 → 不同意

 

🔷14 號公投：您是否同意，以民法婚姻章保障同性別二人建立婚姻關係？

翻譯： 你是否同意同性婚姻直接民法合法，不需要另外立法。

覺得直接民法婚姻章節同意就好 → 同意
覺得還是另外立法好 → 不同意

 

🔷15 號公投：您是否同意，以「性別平等教育法」明定在國民教育各階段內實施性別平等教育，且內容應涵蓋情感教育、性教育、同志教育等課程？

翻譯： 你是否同意應教導國中小學生同性的觀念。
應該要教 → 同意
不需要教 → 不同意

🔷16 號公投：您是否同意：廢除電業法第 95 條第 1 項，即廢除「核能發電設備應於中華民國一百十四年以前，全部停止運轉」之條文？

翻譯： 你是否同意在其他發電綠能尚未純熟前，先以核能代替發電 (重開核電廠)。

贊成綠能還沒養成前，先繼續啟用核能（不要用燃煤火力） → 同意
覺得要繼續封鎖核能，用火力燃煤等方式 → 不同意

現在對於 11 月 24 日的公投稍微有點概念了嗎？
接著的問題就是
公投票要怎麼領？一定一次要投 10 個嗎？

不用！你可以只拿你想投的議題票！

不過要注意的是，領票的機會只有一次，所以在領票的時候，就要確定自己要投哪幾項，一但將投票單繳交後，就不能再回頭領取第二次了唷！

以上文章，來自於LINE群組轉傳。",1,2018-11-29T01:53:47.130Z,2018-11-29T01:53:47.130Z,2018-11-29T01:53:47.180Z,548fde8167f514433b05b7a61204139fd646b30b919cb1938d33358aa719b7d5,RUMORS_LINE_BOT,LINE
3rb0sc9dvosr3,TEXT,NORMAL,台中市政府真是最前衛！小孩子從小就教同志、同婚⋯⋯！🈶️位媽媽請問官員狠精彩！請看完並轉傳出去！了解林公佳龍怎樣糟塌我們的未來主人翁！民族幼苗！！！可惡！！！,1,2018-11-17T05:28:09.845Z,2018-11-17T05:28:10.319Z,2018-11-17T05:28:10.374Z,11ff1fc9f012e1f809741d91a153703a3e17f68e8f3b11a80cec6957d656bc86,RUMORS_LINE_BOT,"LINE,LINE"
1r6oybxtipl8e,TEXT,NORMAL," 除了13/14/15之外，其實12也該投（不同意）才是正確的。
這已經過退休法官和律師驗證過了。
所以想要封殺同性戀婚姻以及教孩子性接觸，嚐試同性戀就要把12/13/14/15全部都勾選不同意！",1,2018-11-17T00:22:31.020Z,2018-11-17T00:22:31.020Z,2018-11-17T00:22:31.110Z,207c1f107f5ea8f13f2586bb04153a4267f72c073242258dcbbbf0b87b6df526,RUMORS_LINE_BOT,LINE
